goveqinc,wtssall,year,Age,Marital_Status,Kids,Income,Education,Subj_class,Ideology,PolParty,RedBluePres,Religion,ChurchAttendance,ReligiousStrength,Gender,Race,Work_Status,Decade,Census_Region
1,1.0825,1994,"(35,50]",Married,2,Bottom 20%,High School,Working Class,Conservative,Republican,Democrat President,Protestant,Weekly,Strong,Female,White,Unemployed,90’s,West
0,1.0825,1994,"[18,35]",Never Married,0,Quint2,College,Working Class,Moderate,Other,Democrat President,Other,Rarely,Not Strong,Female,White,Employed,90’s,West
0,1.0825,1994,"(35,50]",Divorce/Sep,3,Quint3,High School,Working Class,Conservative,Democrat,Democrat President,,Weekly,Missing_relig_strength,Female,White,Other,90’s,West
1,1.0825,1994,"(50,65]",Married,2,Top 20%,Graduate,Middle Class,Conservative,Republican,Democrat President,Protestant,Rarely,Not Strong,Male,White,Employed,90’s,West
1,1.0825,1994,"(35,50]",Divorce/Sep,0,Quint2,High School,Middle Class,Moderate,Democrat,Democrat President,Protestant,Rarely,Not Strong,Female,White,Other,90’s,West
1,1.0825,1994,"(35,50]",Married,1,Quint4,College,Middle Class,Conservative,Other,Democrat President,Protestant,Rarely,Not Strong,Male,White,Employed,90’s,West
1,1.0825,1994,"(50,65]",Married,1,Quint4,High School,Middle Class,Moderate,Democrat,Democrat President,Other,Rarely,Not Strong,Female,Non White,Other,90’s,West
1,0.5412,1994,"(50,65]",Divorce/Sep,2,Top 20%,High School,Middle Class,Conservative,Republican,Democrat President,Protestant,Weekly,Strong,Male,White,Employed,90’s,West
0,1.0825,1994,"[18,35]",Married,0,Quint4,Graduate,Middle Class,Liberal,Democrat,Democrat President,Other,Sometimes,Somewhat Strong,Female,White,Employed,90’s,West
0,1.0825,1994,"(35,50]",Married,2,Top 20%,College,Middle Class,Liberal,Democrat,Democrat President,Other,Rarely,Not Strong,Male,White,Employed,90’s,West
1,0.5412,1994,"(35,50]",Divorce/Sep,2,Quint4,College,Middle Class,Liberal,Democrat,Democrat President,Protestant,,Missing_relig_strength,Female,White,Employed,90’s,West
1,0.5412,1994,"(35,50]",Divorce/Sep,0,Quint4,College,Working Class,Moderate,Democrat,Democrat President,Other,Rarely,Not Strong,Female,White,Employed,90’s,West
0,1.6237,1994,"[18,35]",Never Married,1,Quint2,High School,Middle Class,Liberal,Democrat,Democrat President,Other,Rarely,Not Strong,Male,White,Employed,90’s,West
1,1.0825,1994,"[18,35]",Never Married,0,Quint3,College,Middle Class,Conservative,Republican,Democrat President,Protestant,Rarely,Not Strong,Male,White,Employed,90’s,West
1,0.5412,1994,"(35,50]",Divorce/Sep,2,Top 20%,High School,Middle Class,Moderate,Democrat,Democrat President,Catholic,Weekly,Strong,Male,White,Employed,90’s,East
1,1.0825,1994,"[18,35]",Married,1,Quint3,High School,Working Class,Conservative,Republican,Democrat President,Catholic,Sometimes,Strong,Male,White,Other,90’s,East
0,1.6237,1994,"[18,35]",Never Married,0,Top 20%,High School,Middle Class,Conservative,Democrat,Democrat President,Catholic,Sometimes,Strong,Male,White,Employed,90’s,East
1,2.165,1994,"(50,65]",Married,3,Missing_Inc,L/T High School,Working Class,Liberal,Democrat,Democrat President,Catholic,Rarely,Somewhat Strong,Female,White,Unemployed,90’s,East
0,1.0825,1994,"[18,35]",Married,0,Missing_Inc,High School,Working Class,Moderate,Democrat,Democrat President,Protestant,Sometimes,Not Strong,Male,White,Employed,90’s,East
1,1.0825,1994,"(35,50]",Married,3,Quint4,High School,Working Class,Moderate,Other,Democrat President,Protestant,Weekly,Strong,Male,White,Employed,90’s,East
1,1.0825,1994,65+,Never Married,0,Quint3,L/T High School,Middle Class,Conservative,,Democrat President,Protestant,Weekly,Strong,Female,White,Employed,90’s,East
1,0.5412,1994,65+,Widowed,2,Bottom 20%,L/T High School,Middle Class,Conservative,Republican,Democrat President,Protestant,Weekly,Strong,Female,White,Other,90’s,East
1,0.5412,1994,"(35,50]",Never Married,0,Quint2,Graduate,Middle Class,Liberal,Democrat,Democrat President,Other,Rarely,Not Strong,Male,White,Employed,90’s,East
0,1.0825,1994,"[18,35]",Married,2,Top 20%,Graduate,Middle Class,Moderate,Democrat,Democrat President,Catholic,Weekly,Strong,Female,White,Employed,90’s,East
0,1.0825,1994,65+,Married,0,Bottom 20%,L/T High School,Working Class,Moderate,Other,Democrat President,Protestant,Rarely,Not Strong,Male,White,Other,90’s,East
1,1.0825,1994,"(35,50]",Married,3,Quint3,High School,Working Class,Liberal,Democrat,Democrat President,Catholic,Rarely,Not Strong,Male,White,Employed,90’s,East
0,1.0825,1994,65+,Married,4+,Quint2,L/T High School,Middle Class,Liberal,Democrat,Democrat President,Catholic,Rarely,Not Strong,Male,White,Other,90’s,East
0,1.0825,1994,"[18,35]",Never Married,0,Quint2,L/T High School,Working Class,Conservative,Other,Democrat President,Catholic,Rarely,Not Strong,Male,White,Employed,90’s,East
0,0.5412,1994,"(50,65]",Divorce/Sep,4+,Quint3,High School,Working Class,Moderate,Democrat,Democrat President,Catholic,Weekly,Somewhat Strong,Male,White,Employed,90’s,East
1,0.5412,1994,"(50,65]",Divorce/Sep,0,Missing_Inc,College,Middle Class,Conservative,Republican,Democrat President,Catholic,Weekly,Strong,Female,White,Employed,90’s,East
0,0.5412,1994,65+,Divorce/Sep,2,Bottom 20%,L/T High School,Working Class,Liberal,Democrat,Democrat President,Other,Rarely,Not Strong,Male,White,Other,90’s,East
0,1.0825,1994,"[18,35]",Married,0,Quint3,College,Working Class,Conservative,Republican,Democrat President,Protestant,Weekly,Strong,Female,White,Other,90’s,East
1,0.5412,1994,"(35,50]",Divorce/Sep,1,Quint4,College,Working Class,Conservative,Republican,Democrat President,Catholic,Rarely,Not Strong,Male,White,Employed,90’s,East
0,1.0825,1994,"(35,50]",Married,2,Top 20%,College,Middle Class,Conservative,Republican,Democrat President,Protestant,Sometimes,Not Strong,Female,White,Other,90’s,East
0,1.6237,1994,"(50,65]",Married,2,Top 20%,High School,Working Class,Moderate,Democrat,Democrat President,Catholic,Weekly,Strong,Male,White,Employed,90’s,East
1,1.0825,1994,"[18,35]",Married,0,Quint3,High School,Middle Class,Conservative,Other,Democrat President,Protestant,Sometimes,Somewhat Strong,Male,White,Unemployed,90’s,East
1,1.0825,1994,"(35,50]",Married,1,Quint3,High School,Working Class,Moderate,Democrat,Democrat President,Protestant,Rarely,Not Strong,Male,White,Employed,90’s,East
1,1.0825,1994,"(50,65]",Married,3,Quint2,High School,Working Class,Conservative,Democrat,Democrat President,Protestant,Sometimes,Not Strong,Male,White,Employed,90’s,East
1,0.5412,1994,"(35,50]",Never Married,0,Quint4,High School,Middle Class,Liberal,Republican,Democrat President,Protestant,Sometimes,Not Strong,Male,White,Employed,90’s,East
0,1.0825,1994,65+,Widowed,1,Missing_Inc,High School,Working Class,Moderate,Democrat,Democrat President,Protestant,Sometimes,Strong,Female,White,Other,90’s,East
1,1.0825,1994,"(35,50]",Married,4+,Quint3,High School,Working Class,Moderate,Republican,Democrat President,Protestant,Weekly,Strong,Female,White,Other,90’s,East
0,1.0825,1994,"[18,35]",Married,0,Bottom 20%,High School,Working Class,Conservative,,Democrat President,Other,Rarely,Not Strong,Male,White,Unemployed,90’s,East
0,0.5412,1994,"(50,65]",Divorce/Sep,2,Bottom 20%,L/T High School,Working Class,Conservative,Democrat,Democrat President,Protestant,Weekly,Not Strong,Female,White,Employed,90’s,East
0,0.5412,1994,"[18,35]",Never Married,0,Quint2,High School,Working Class,Moderate,Democrat,Democrat President,Protestant,Sometimes,Strong,Male,White,Employed,90’s,East
1,1.6237,1994,"(50,65]",Never Married,0,Top 20%,College,Upper Class,Missing_Ideo,Republican,Democrat President,Protestant,,Strong,Male,White,Employed,90’s,East
0,0.5412,1994,"[18,35]",Never Married,0,Quint2,College,Middle Class,Liberal,Democrat,Democrat President,Catholic,Rarely,Not Strong,Female,White,Employed,90’s,East
1,1.0825,1994,"(50,65]",Married,4+,Top 20%,High School,Middle Class,Liberal,Other,Democrat President,Other,Rarely,Not Strong,Male,White,Employed,90’s,East
1,1.0825,1994,"[18,35]",Married,0,Bottom 20%,High School,Working Class,Conservative,Republican,Democrat President,Other,Rarely,Not Strong,Male,White,Employed,90’s,MidWest
0,1.0825,1994,"(35,50]",Married,4+,Missing_Inc,High School,Working Class,Liberal,Democrat,Democrat President,Protestant,Rarely,Not Strong,Female,White,Employed,90’s,MidWest
0,1.0825,1994,"(50,65]",Married,2,Quint3,High School,Middle Class,Moderate,Democrat,Democrat President,Protestant,Sometimes,Not Strong,Female,White,Other,90’s,MidWest
0,1.0825,1994,"[18,35]",Married,2,Quint4,High School,Middle Class,Moderate,Republican,Democrat President,Catholic,Sometimes,Not Strong,Male,White,Employed,90’s,MidWest
0,0.5412,1994,"(35,50]",Divorce/Sep,2,Quint2,College,Working Class,Liberal,Republican,Democrat President,Catholic,Weekly,Somewhat Strong,Female,White,Other,90’s,MidWest
0,1.0825,1994,65+,Married,4+,Quint2,L/T High School,Middle Class,Liberal,Democrat,Democrat President,Protestant,Rarely,Not Strong,Female,White,Other,90’s,MidWest
1,1.6237,1994,"(35,50]",Married,2,Top 20%,High School,Middle Class,Conservative,Republican,Democrat President,Protestant,Rarely,Not Strong,Female,White,Employed,90’s,MidWest
1,1.0825,1994,"(35,50]",Married,2,Quint3,High School,Middle Class,Conservative,Democrat,Democrat President,Protestant,Weekly,Strong,Female,White,Other,90’s,MidWest
0,1.6237,1994,"(35,50]",Divorce/Sep,1,Quint4,High School,Working Class,Conservative,Democrat,Democrat President,Protestant,Rarely,Not Strong,Female,White,Other,90’s,MidWest
0,0.5412,1994,"[18,35]",Divorce/Sep,3,Bottom 20%,High School,Working Class,Conservative,Republican,Democrat President,Protestant,Sometimes,Not Strong,Female,White,Other,90’s,MidWest
1,0.5412,1994,"[18,35]",Divorce/Sep,3,Quint3,High School,Working Class,Liberal,Democrat,Democrat President,Protestant,Rarely,Not Strong,Female,White,Employed,90’s,MidWest
0,1.0825,1994,"[18,35]",Divorce/Sep,2,Quint2,High School,Working Class,Moderate,Other,Democrat President,Protestant,Rarely,Strong,Male,White,Unemployed,90’s,MidWest
1,1.6237,1994,"[18,35]",Never Married,0,Bottom 20%,L/T High School,Working Class,Moderate,Republican,Democrat President,Protestant,Sometimes,Not Strong,Male,White,Employed,90’s,MidWest
1,1.0825,1994,"(35,50]",Married,2,Quint4,College,Working Class,Conservative,Republican,Democrat President,Other,Rarely,Strong,Male,Non White,Employed,90’s,MidWest
1,0.5412,1994,"(50,65]",Widowed,1,Quint2,High School,Working Class,Conservative,Republican,Democrat President,Protestant,Rarely,Strong,Female,White,Employed,90’s,MidWest
0,0.5412,1994,"(50,65]",Never Married,0,Bottom 20%,High School,Middle Class,Conservative,Democrat,Democrat President,Protestant,Weekly,Not Strong,Female,White,Employed,90’s,MidWest
0,0.5412,1994,"[18,35]",Never Married,0,Quint2,College,Middle Class,Moderate,Republican,Democrat President,Protestant,Weekly,Strong,Female,White,Employed,90’s,MidWest
0,0.5412,1994,"[18,35]",Never Married,0,Quint2,College,Middle Class,Moderate,Democrat,Democrat President,Protestant,Sometimes,Not Strong,Male,White,Employed,90’s,MidWest
0,1.0825,1994,"[18,35]",Married,0,Quint3,High School,Working Class,Moderate,Republican,Democrat President,Catholic,Sometimes,Not Strong,Female,White,Employed,90’s,MidWest
1,1.0825,1994,"(35,50]",Married,3,Top 20%,High School,Middle Class,Moderate,Republican,Democrat President,Protestant,Sometimes,Somewhat Strong,Female,White,Employed,90’s,MidWest
0,2.7062,1994,"[18,35]",Never Married,0,Bottom 20%,High School,Middle Class,Conservative,Democrat,Democrat President,Catholic,Rarely,Not Strong,Male,White,Employed,90’s,MidWest
0,1.0825,1994,"(35,50]",Married,0,Top 20%,Graduate,Middle Class,Moderate,Republican,Democrat President,Protestant,Sometimes,Somewhat Strong,Female,White,Employed,90’s,MidWest
1,1.0825,1994,"[18,35]",Never Married,0,Quint2,Graduate,Working Class,Moderate,Other,Democrat President,Other,Rarely,Not Strong,Female,White,Employed,90’s,MidWest
0,1.0825,1994,"[18,35]",Married,1,Quint2,College,Working Class,Moderate,Other,Democrat President,Protestant,Weekly,Strong,Male,White,Employed,90’s,MidWest
1,1.0825,1994,"(35,50]",Married,2,Quint3,High School,Working Class,Liberal,Democrat,Democrat President,Protestant,Rarely,Strong,Female,White,Other,90’s,MidWest
0,1.0825,1994,"(35,50]",Married,4+,Top 20%,High School,Working Class,Liberal,Democrat,Democrat President,Protestant,Sometimes,Not Strong,Male,White,Employed,90’s,MidWest
0,1.6237,1994,"(35,50]",Married,3,Quint4,College,Working Class,Conservative,Democrat,Democrat President,Catholic,Sometimes,Strong,Female,White,Employed,90’s,MidWest
0,1.0825,1994,"(50,65]",Married,4+,Quint2,High School,Middle Class,Conservative,Other,Democrat President,Catholic,Weekly,Somewhat Strong,Female,White,Other,90’s,MidWest
0,1.0825,1994,"(35,50]",Divorce/Sep,0,Top 20%,Graduate,Middle Class,Liberal,Democrat,Democrat President,Other,Rarely,Not Strong,Female,White,Employed,90’s,MidWest
1,1.6237,1994,"[18,35]",Never Married,0,Bottom 20%,High School,Working Class,Liberal,Democrat,Democrat President,Protestant,Rarely,Not Strong,Male,White,Employed,90’s,MidWest
1,0.5412,1994,"[18,35]",Never Married,0,Bottom 20%,High School,Working Class,Liberal,Other,Democrat President,Other,Rarely,Not Strong,Male,White,Employed,90’s,MidWest
1,0.5412,1994,"(50,65]",Widowed,4+,Quint2,High School,Working Class,Moderate,Republican,Democrat President,Protestant,Sometimes,Somewhat Strong,Female,White,Employed,90’s,MidWest
0,1.0825,1994,"(35,50]",Married,2,Bottom 20%,Graduate,Middle Class,Liberal,Democrat,Democrat President,Catholic,Sometimes,Strong,Female,White,Other,90’s,MidWest
0,1.0825,1994,"(35,50]",Divorce/Sep,1,Quint2,High School,Working Class,Liberal,Democrat,Democrat President,Catholic,Rarely,Not Strong,Male,White,Other,90’s,MidWest
1,1.6237,1994,"[18,35]",Never Married,0,Top 20%,High School,Working Class,Moderate,Democrat,Democrat President,Other,Rarely,Not Strong,Male,White,Other,90’s,MidWest
0,1.0825,1994,"[18,35]",Married,0,Quint3,High School,Working Class,Moderate,Democrat,Democrat President,Other,Rarely,Not Strong,Male,White,Employed,90’s,MidWest
0,1.0825,1994,"(35,50]",Married,4+,Quint2,High School,Working Class,Conservative,Republican,Democrat President,Protestant,Weekly,Strong,Female,White,Employed,90’s,MidWest
0,2.165,1994,"(35,50]",Married,0,Top 20%,High School,Working Class,Liberal,Democrat,Democrat President,Protestant,Sometimes,Not Strong,Male,Non White,Employed,90’s,MidWest
0,1.0825,1994,"(50,65]",Married,3,Missing_Inc,Graduate,Middle Class,Moderate,Republican,Democrat President,Catholic,Weekly,Strong,Female,White,Employed,90’s,MidWest
0,2.165,1994,"[18,35]",Never Married,0,Quint4,High School,Working Class,Conservative,Republican,Democrat President,Other,Sometimes,Not Strong,Male,Non White,Employed,90’s,MidWest
1,1.0825,1994,"[18,35]",Divorce/Sep,0,Bottom 20%,High School,Working Class,Liberal,Democrat,Democrat President,Protestant,Sometimes,Not Strong,Female,White,Employed,90’s,MidWest
1,1.0825,1994,"[18,35]",Never Married,0,Quint3,College,Working Class,Conservative,Republican,Democrat President,Catholic,Rarely,Not Strong,Male,White,Employed,90’s,MidWest
1,0.5412,1994,"(50,65]",Divorce/Sep,2,Bottom 20%,High School,Working Class,Conservative,Republican,Democrat President,Protestant,Rarely,Strong,Male,White,Employed,90’s,MidWest
0,0.5412,1994,"(35,50]",Divorce/Sep,3,Quint3,High School,Middle Class,Moderate,Republican,Democrat President,Protestant,Sometimes,Not Strong,Female,White,Employed,90’s,MidWest
1,1.6237,1994,"(35,50]",Married,2,Quint4,High School,Working Class,Conservative,Other,Democrat President,Protestant,Weekly,Strong,Male,White,Employed,90’s,MidWest
1,0.5412,1994,"(35,50]",Never Married,0,Top 20%,College,Middle Class,Conservative,Republican,Democrat President,Protestant,Sometimes,Somewhat Strong,Male,White,Employed,90’s,MidWest
0,1.0825,1994,65+,Married,4+,Quint2,L/T High School,Middle Class,Liberal,Democrat,Democrat President,Catholic,Weekly,Strong,Female,White,Other,90’s,MidWest
1,1.6237,1994,"(35,50]",Married,2,Top 20%,College,Working Class,Conservative,Democrat,Democrat President,Protestant,Sometimes,Not Strong,Female,White,Employed,90’s,MidWest
1,1.0825,1994,"(50,65]",Married,0,Top 20%,High School,Middle Class,Liberal,Republican,Democrat President,Protestant,Rarely,Strong,Female,White,Other,90’s,MidWest
0,1.6237,1994,"(35,50]",Married,1,Quint4,High School,Middle Class,Conservative,Democrat,Democrat President,Protestant,Weekly,Strong,Female,White,Employed,90’s,MidWest
0,0.5412,1994,"[18,35]",Never Married,0,Bottom 20%,High School,Working Class,Conservative,Republican,Democrat President,Protestant,Sometimes,Not Strong,Female,White,Employed,90’s,MidWest
0,0.5412,1994,"[18,35]",Divorce/Sep,1,Quint2,High School,Working Class,Conservative,Republican,Democrat President,Protestant,Weekly,Missing_relig_strength,Male,White,Employed,90’s,MidWest
1,1.6237,1994,"(35,50]",Married,4+,Top 20%,College,Middle Class,Conservative,Republican,Democrat President,Protestant,Weekly,Strong,Female,White,Employed,90’s,MidWest
0,1.0825,1994,"(50,65]",Married,4+,Bottom 20%,High School,Working Class,Moderate,Democrat,Democrat President,Protestant,Rarely,Missing_relig_strength,Male,White,Other,90’s,MidWest
0,0.5412,1994,"[18,35]",Married,1,Bottom 20%,L/T High School,Middle Class,Moderate,Republican,Democrat President,Protestant,Rarely,Not Strong,Male,White,Employed,90’s,MidWest
